,Time 0,Time 1,Time 2,Time 3,Time 4,Time 5,Predict
377,16.45047,16.4878,16.52473,16.56124,16.59733,16.63295,16.77051
378,16.4878,16.52473,16.56124,16.59733,16.63295,16.66811,16.80356
379,16.52473,16.56124,16.59733,16.63295,16.66811,16.70276,16.83603
380,16.56124,16.59733,16.63295,16.66811,16.70276,16.7369,16.8679
381,16.59733,16.63295,16.66811,16.70276,16.7369,16.77051,16.89915
382,16.63295,16.66811,16.70276,16.7369,16.77051,16.80356,16.92975
383,16.66811,16.70276,16.7369,16.77051,16.80356,16.83603,16.95969
384,16.70276,16.7369,16.77051,16.80356,16.83603,16.8679,16.98894
385,16.7369,16.77051,16.80356,16.83603,16.8679,16.89915,17.01749
386,16.77051,16.80356,16.83603,16.8679,16.89915,16.92975,17.0453
387,16.80356,16.83603,16.8679,16.89915,16.92975,16.95969,17.07236
388,16.83603,16.8679,16.89915,16.92975,16.95969,16.98894,17.09864
389,16.8679,16.89915,16.92975,16.95969,16.98894,17.01749,17.12413
390,16.89915,16.92975,16.95969,16.98894,17.01749,17.0453,17.14879
391,16.92975,16.95969,16.98894,17.01749,17.0453,17.07236,17.1726
392,16.95969,16.98894,17.01749,17.0453,17.07236,17.09864,17.19555
393,16.98894,17.01749,17.0453,17.07236,17.09864,17.12413,17.2176
394,17.01749,17.0453,17.07236,17.09864,17.12413,17.14879,17.23874
395,17.0453,17.07236,17.09864,17.12413,17.14879,17.1726,17.25894
396,17.07236,17.09864,17.12413,17.14879,17.1726,17.19555,17.27818
397,17.09864,17.12413,17.14879,17.1726,17.19555,17.2176,17.29643
398,17.12413,17.14879,17.1726,17.19555,17.2176,17.23874,17.31367
399,17.14879,17.1726,17.19555,17.2176,17.23874,17.25894,17.32987
400,17.1726,17.19555,17.2176,17.23874,17.25894,17.27818,17.34501
401,17.19555,17.2176,17.23874,17.25894,17.27818,17.29643,17.35907
402,17.2176,17.23874,17.25894,17.27818,17.29643,17.31367,17.37203
403,17.23874,17.25894,17.27818,17.29643,17.31367,17.32987,17.38385
404,17.25894,17.27818,17.29643,17.31367,17.32987,17.34501,17.39451
405,17.27818,17.29643,17.31367,17.32987,17.34501,17.35907,17.40399
406,17.29643,17.31367,17.32987,17.34501,17.35907,17.37203,17.41226
407,17.31367,17.32987,17.34501,17.35907,17.37203,17.38385,17.4193
408,17.32987,17.34501,17.35907,17.37203,17.38385,17.39451,17.42508
409,17.34501,17.35907,17.37203,17.38385,17.39451,17.40399,17.42958
410,17.35907,17.37203,17.38385,17.39451,17.40399,17.41226,17.43278
411,17.37203,17.38385,17.39451,17.40399,17.41226,17.4193,17.43465
412,17.38385,17.39451,17.40399,17.41226,17.4193,17.42508,17.43515
413,17.39451,17.40399,17.41226,17.4193,17.42508,17.42958,17.43427
414,17.40399,17.41226,17.4193,17.42508,17.42958,17.43278,17.43199
415,17.41226,17.4193,17.42508,17.42958,17.43278,17.43465,17.42827
416,14.71929,14.68361,14.64843,14.61379,14.57969,14.54615,14.41798
417,14.68361,14.64843,14.61379,14.57969,14.54615,14.51319,14.3875
418,14.64843,14.61379,14.57969,14.54615,14.51319,14.48084,14.35767
419,14.61379,14.57969,14.54615,14.51319,14.48084,14.44909,14.32851
420,14.57969,14.54615,14.51319,14.48084,14.44909,14.41798,14.30002
421,14.54615,14.51319,14.48084,14.44909,14.41798,14.3875,14.27222
422,14.51319,14.48084,14.44909,14.41798,14.3875,14.35767,14.2451
423,14.48084,14.44909,14.41798,14.3875,14.35767,14.32851,14.21868
424,14.44909,14.41798,14.3875,14.35767,14.32851,14.30002,14.19297
425,14.41798,14.3875,14.35767,14.32851,14.30002,14.27222,14.16796
426,14.3875,14.35767,14.32851,14.30002,14.27222,14.2451,14.14367
427,14.35767,14.32851,14.30002,14.27222,14.2451,14.21868,14.12009
428,14.32851,14.30002,14.27222,14.2451,14.21868,14.19297,14.09723
429,14.30002,14.27222,14.2451,14.21868,14.19297,14.16796,14.07509
430,14.27222,14.2451,14.21868,14.19297,14.16796,14.14367,14.05366
431,14.2451,14.21868,14.19297,14.16796,14.14367,14.12009,14.03296
432,14.21868,14.19297,14.16796,14.14367,14.12009,14.09723,14.01296
433,14.19297,14.16796,14.14367,14.12009,14.09723,14.07509,13.99367
434,14.16796,14.14367,14.12009,14.09723,14.07509,14.05366,13.97509
435,14.14367,14.12009,14.09723,14.07509,14.05366,14.03296,13.95722
436,14.12009,14.09723,14.07509,14.05366,14.03296,14.01296,13.94003
437,14.09723,14.07509,14.05366,14.03296,14.01296,13.99367,13.92353
438,14.07509,14.05366,14.03296,14.01296,13.99367,13.97509,13.90771
439,14.05366,14.03296,14.01296,13.99367,13.97509,13.95722,13.89257
440,14.03296,14.01296,13.99367,13.97509,13.95722,13.94003,13.87809
441,14.01296,13.99367,13.97509,13.95722,13.94003,13.92353,13.86426
442,13.99367,13.97509,13.95722,13.94003,13.92353,13.90771,13.85108
443,13.97509,13.95722,13.94003,13.92353,13.90771,13.89257,13.83855
444,13.95722,13.94003,13.92353,13.90771,13.89257,13.87809,13.82665
445,13.94003,13.92353,13.90771,13.89257,13.87809,13.86426,13.81537
446,13.92353,13.90771,13.89257,13.87809,13.86426,13.85108,13.80472
447,13.90771,13.89257,13.87809,13.86426,13.85108,13.83855,13.79469
448,13.89257,13.87809,13.86426,13.85108,13.83855,13.82665,13.78527
449,13.87809,13.86426,13.85108,13.83855,13.82665,13.81537,13.77646
450,13.86426,13.85108,13.83855,13.82665,13.81537,13.80472,13.76825
451,13.85108,13.83855,13.82665,13.81537,13.80472,13.79469,13.76065
452,13.83855,13.82665,13.81537,13.80472,13.79469,13.78527,13.75364
453,13.82665,13.81537,13.80472,13.79469,13.78527,13.77646,13.74724
454,13.81537,13.80472,13.79469,13.78527,13.77646,13.76825,13.74144
455,13.80472,13.79469,13.78527,13.77646,13.76825,13.76065,13.73624
456,13.79469,13.78527,13.77646,13.76825,13.76065,13.75364,13.73164
457,13.78527,13.77646,13.76825,13.76065,13.75364,13.74724,13.72764
458,13.77646,13.76825,13.76065,13.75364,13.74724,13.74144,13.72424
459,13.76825,13.76065,13.75364,13.74724,13.74144,13.73624,13.72145
460,13.76065,13.75364,13.74724,13.74144,13.73624,13.73164,13.71927
461,13.75364,13.74724,13.74144,13.73624,13.73164,13.72764,13.71769
462,13.74724,13.74144,13.73624,13.73164,13.72764,13.72424,13.71672
463,13.74144,13.73624,13.73164,13.72764,13.72424,13.72145,13.71637
464,13.73624,13.73164,13.72764,13.72424,13.72145,13.71927,13.71663
465,13.73164,13.72764,13.72424,13.72145,13.71927,13.71769,13.71751
466,13.72764,13.72424,13.72145,13.71927,13.71769,13.71672,13.71901
467,13.72424,13.72145,13.71927,13.71769,13.71672,13.71637,13.72113
468,13.72145,13.71927,13.71769,13.71672,13.71637,13.71663,13.72387
469,13.71927,13.71769,13.71672,13.71637,13.71663,13.71751,13.72724
470,13.71769,13.71672,13.71637,13.71663,13.71751,13.71901,13.73124
471,13.71672,13.71637,13.71663,13.71751,13.71901,13.72113,13.73587
472,13.71637,13.71663,13.71751,13.71901,13.72113,13.72387,13.74113
473,13.71663,13.71751,13.71901,13.72113,13.72387,13.72724,13.74702
474,13.71751,13.71901,13.72113,13.72387,13.72724,13.73124,13.75355
475,13.71901,13.72113,13.72387,13.72724,13.73124,13.73587,13.76071
476,13.72113,13.72387,13.72724,13.73124,13.73587,13.74113,13.76852
477,13.72387,13.72724,13.73124,13.73587,13.74113,13.74702,13.77695
478,13.72724,13.73124,13.73587,13.74113,13.74702,13.75355,13.78603
479,13.73124,13.73587,13.74113,13.74702,13.75355,13.76071,13.79575
480,13.73587,13.74113,13.74702,13.75355,13.76071,13.76852,13.8061
481,13.74113,13.74702,13.75355,13.76071,13.76852,13.77695,13.8171
482,13.74702,13.75355,13.76071,13.76852,13.77695,13.78603,13.82873
483,13.75355,13.76071,13.76852,13.77695,13.78603,13.79575,13.84101
484,13.76071,13.76852,13.77695,13.78603,13.79575,13.8061,13.85392
485,13.76852,13.77695,13.78603,13.79575,13.8061,13.8171,13.86747
486,13.77695,13.78603,13.79575,13.8061,13.8171,13.82873,13.88166
487,13.78603,13.79575,13.8061,13.8171,13.82873,13.84101,13.89648
488,13.79575,13.8061,13.8171,13.82873,13.84101,13.85392,13.91194
489,13.8061,13.8171,13.82873,13.84101,13.85392,13.86747,13.92804
490,13.8171,13.82873,13.84101,13.85392,13.86747,13.88166,13.94476
491,13.82873,13.84101,13.85392,13.86747,13.88166,13.89648,13.96212
492,13.84101,13.85392,13.86747,13.88166,13.89648,13.91194,13.9801
493,13.85392,13.86747,13.88166,13.89648,13.91194,13.92804,13.99871
494,13.86747,13.88166,13.89648,13.91194,13.92804,13.94476,14.01795
495,13.88166,13.89648,13.91194,13.92804,13.94476,13.96212,14.0378
496,13.89648,13.91194,13.92804,13.94476,13.96212,13.9801,14.05828
497,13.91194,13.92804,13.94476,13.96212,13.9801,13.99871,14.07937
498,13.92804,13.94476,13.96212,13.9801,13.99871,14.01795,14.10107
499,13.94476,13.96212,13.9801,13.99871,14.01795,14.0378,14.12338
500,13.96212,13.9801,13.99871,14.01795,14.0378,14.05828,14.1463
501,13.9801,13.99871,14.01795,14.0378,14.05828,14.07937,14.16982
502,13.99871,14.01795,14.0378,14.05828,14.07937,14.10107,14.19394
503,14.01795,14.0378,14.05828,14.07937,14.10107,14.12338,14.21866
504,14.0378,14.05828,14.07937,14.10107,14.12338,14.1463,14.24396
505,14.05828,14.07937,14.10107,14.12338,14.1463,14.16982,14.26985
506,14.07937,14.10107,14.12338,14.1463,14.16982,14.19394,14.29633
507,14.10107,14.12338,14.1463,14.16982,14.19394,14.21866,14.32338
508,14.12338,14.1463,14.16982,14.19394,14.21866,14.24396,14.35101
509,14.1463,14.16982,14.19394,14.21866,14.24396,14.26985,14.3792
510,14.16982,14.19394,14.21866,14.24396,14.26985,14.29633,14.40796
511,14.19394,14.21866,14.24396,14.26985,14.29633,14.32338,14.43727
512,14.21866,14.24396,14.26985,14.29633,14.32338,14.35101,14.46714
513,14.24396,14.26985,14.29633,14.32338,14.35101,14.3792,14.49756
514,14.26985,14.29633,14.32338,14.35101,14.3792,14.40796,14.52852
515,14.29633,14.32338,14.35101,14.3792,14.40796,14.43727,14.56001
516,14.32338,14.35101,14.3792,14.40796,14.43727,14.46714,14.59203
517,14.35101,14.3792,14.40796,14.43727,14.46714,14.49756,14.62458
518,14.3792,14.40796,14.43727,14.46714,14.49756,14.52852,14.65765
519,14.40796,14.43727,14.46714,14.49756,14.52852,14.56001,14.69122
520,14.43727,14.46714,14.49756,14.52852,14.56001,14.59203,14.72531
521,14.46714,14.49756,14.52852,14.56001,14.59203,14.62458,14.75989
522,14.49756,14.52852,14.56001,14.59203,14.62458,14.65765,14.79496
523,14.52852,14.56001,14.59203,14.62458,14.65765,14.69122,14.83052
524,14.56001,14.59203,14.62458,14.65765,14.69122,14.72531,14.86655
525,14.59203,14.62458,14.65765,14.69122,14.72531,14.75989,14.90306
526,14.62458,14.65765,14.69122,14.72531,14.75989,14.79496,14.94002
527,14.65765,14.69122,14.72531,14.75989,14.79496,14.83052,14.97745
528,14.69122,14.72531,14.75989,14.79496,14.83052,14.86655,15.01532
529,14.72531,14.75989,14.79496,14.83052,14.86655,14.90306,15.05363
530,14.75989,14.79496,14.83052,14.86655,14.90306,14.94002,15.09238
531,14.79496,14.83052,14.86655,14.90306,14.94002,14.97745,15.13155
532,14.83052,14.86655,14.90306,14.94002,14.97745,15.01532,15.17113
533,14.86655,14.90306,14.94002,14.97745,15.01532,15.05363,15.21113
534,14.90306,14.94002,14.97745,15.01532,15.05363,15.09238,15.25152
535,14.94002,14.97745,15.01532,15.05363,15.09238,15.13155,15.2923
536,14.97745,15.01532,15.05363,15.09238,15.13155,15.17113,15.33347
537,15.01532,15.05363,15.09238,15.13155,15.17113,15.21113,15.37501
538,15.05363,15.09238,15.13155,15.17113,15.21113,15.25152,15.41692
539,15.09238,15.13155,15.17113,15.21113,15.25152,15.2923,15.45918
540,15.13155,15.17113,15.21113,15.25152,15.2923,15.33347,15.50179
541,15.17113,15.21113,15.25152,15.2923,15.33347,15.37501,15.54474
542,15.21113,15.25152,15.2923,15.33347,15.37501,15.41692,15.58801
543,15.25152,15.2923,15.33347,15.37501,15.41692,15.45918,15.63161
544,15.2923,15.33347,15.37501,15.41692,15.45918,15.50179,15.67551
545,15.33347,15.37501,15.41692,15.45918,15.50179,15.54474,15.71971
546,15.37501,15.41692,15.45918,15.50179,15.54474,15.58801,15.7642
547,15.41692,15.45918,15.50179,15.54474,15.58801,15.63161,15.80897
548,15.45918,15.50179,15.54474,15.58801,15.63161,15.67551,15.85401
549,15.50179,15.54474,15.58801,15.63161,15.67551,15.71971,15.89931
550,15.54474,15.58801,15.63161,15.67551,15.71971,15.7642,15.94486
551,15.58801,15.63161,15.67551,15.71971,15.7642,15.80897,15.99065
552,15.63161,15.67551,15.71971,15.7642,15.80897,15.85401,16.03667
553,15.67551,15.71971,15.7642,15.80897,15.85401,15.89931,16.0829
554,15.71971,15.7642,15.80897,15.85401,15.89931,15.94486,16.12934
555,15.7642,15.80897,15.85401,15.89931,15.94486,15.99065,16.17598
556,15.80897,15.85401,15.89931,15.94486,15.99065,16.03667,16.2228
557,15.85401,15.89931,15.94486,15.99065,16.03667,16.0829,16.2698
558,15.89931,15.94486,15.99065,16.03667,16.0829,16.12934,16.31696
559,15.94486,15.99065,16.03667,16.0829,16.12934,16.17598,16.36427
560,15.99065,16.03667,16.0829,16.12934,16.17598,16.2228,16.41172
561,16.03667,16.0829,16.12934,16.17598,16.2228,16.2698,16.4593
562,16.0829,16.12934,16.17598,16.2228,16.2698,16.31696,16.507
563,16.12934,16.17598,16.2228,16.2698,16.31696,16.36427,16.55481
564,16.17598,16.2228,16.2698,16.31696,16.36427,16.41172,16.60271
565,16.2228,16.2698,16.31696,16.36427,16.41172,16.4593,16.6507
566,16.2698,16.31696,16.36427,16.41172,16.4593,16.507,16.69875
567,16.31696,16.36427,16.41172,16.4593,16.507,16.55481,16.74687
568,16.36427,16.41172,16.4593,16.507,16.55481,16.60271,16.79503
569,16.41172,16.4593,16.507,16.55481,16.60271,16.6507,16.84323
570,16.4593,16.507,16.55481,16.60271,16.6507,16.69875,16.89146
571,16.507,16.55481,16.60271,16.6507,16.69875,16.74687,16.93969
572,16.55481,16.60271,16.6507,16.69875,16.74687,16.79503,16.98792
573,16.60271,16.6507,16.69875,16.74687,16.79503,16.84323,17.03615
574,16.6507,16.69875,16.74687,16.79503,16.84323,16.89146,17.08434
575,16.69875,16.74687,16.79503,16.84323,16.89146,16.93969,17.1325
576,16.74687,16.79503,16.84323,16.89146,16.93969,16.98792,17.18061
577,16.79503,16.84323,16.89146,16.93969,16.98792,17.03615,17.22865
578,16.84323,16.89146,16.93969,16.98792,17.03615,17.08434,17.27662
579,16.89146,16.93969,16.98792,17.03615,17.08434,17.1325,17.3245
580,16.93969,16.98792,17.03615,17.08434,17.1325,17.18061,17.37229
581,16.98792,17.03615,17.08434,17.1325,17.18061,17.22865,17.41995
582,17.03615,17.08434,17.1325,17.18061,17.22865,17.27662,17.46749
583,17.08434,17.1325,17.18061,17.22865,17.27662,17.3245,17.51489
584,17.1325,17.18061,17.22865,17.27662,17.3245,17.37229,17.56214
585,17.18061,17.22865,17.27662,17.3245,17.37229,17.41995,17.60923
586,17.22865,17.27662,17.3245,17.37229,17.41995,17.46749,17.65613
587,17.27662,17.3245,17.37229,17.41995,17.46749,17.51489,17.70284
588,17.3245,17.37229,17.41995,17.46749,17.51489,17.56214,17.74935
589,17.37229,17.41995,17.46749,17.51489,17.56214,17.60923,17.79564
590,17.41995,17.46749,17.51489,17.56214,17.60923,17.65613,17.8417
591,17.46749,17.51489,17.56214,17.60923,17.65613,17.70284,17.88751
592,17.51489,17.56214,17.60923,17.65613,17.70284,17.74935,17.93306
593,17.56214,17.60923,17.65613,17.70284,17.74935,17.79564,17.97834
594,17.60923,17.65613,17.70284,17.74935,17.79564,17.8417,18.02333
595,17.65613,17.70284,17.74935,17.79564,17.8417,17.88751,18.06802
596,17.70284,17.74935,17.79564,17.8417,17.88751,17.93306,18.11239
597,17.74935,17.79564,17.8417,17.88751,17.93306,17.97834,18.15644
598,17.79564,17.8417,17.88751,17.93306,17.97834,18.02333,18.20014
599,17.8417,17.88751,17.93306,17.97834,18.02333,18.06802,18.24349
600,17.88751,17.93306,17.97834,18.02333,18.06802,18.11239,18.28646
601,17.93306,17.97834,18.02333,18.06802,18.11239,18.15644,18.32904
602,17.97834,18.02333,18.06802,18.11239,18.15644,18.20014,18.37122
603,18.02333,18.06802,18.11239,18.15644,18.20014,18.24349,18.41299
604,18.06802,18.11239,18.15644,18.20014,18.24349,18.28646,18.45432
605,18.11239,18.15644,18.20014,18.24349,18.28646,18.32904,18.4952
606,18.15644,18.20014,18.24349,18.28646,18.32904,18.37122,18.53562
607,18.20014,18.24349,18.28646,18.32904,18.37122,18.41299,18.57556
608,18.24349,18.28646,18.32904,18.37122,18.41299,18.45432,18.615
609,18.28646,18.32904,18.37122,18.41299,18.45432,18.4952,18.65393
610,18.32904,18.37122,18.41299,18.45432,18.4952,18.53562,18.69233
611,18.37122,18.41299,18.45432,18.4952,18.53562,18.57556,18.73019
612,18.41299,18.45432,18.4952,18.53562,18.57556,18.615,18.76748
613,18.45432,18.4952,18.53562,18.57556,18.615,18.65393,18.8042
614,18.4952,18.53562,18.57556,18.615,18.65393,18.69233,18.84031
615,18.53562,18.57556,18.615,18.65393,18.69233,18.73019,18.87581
616,18.57556,18.615,18.65393,18.69233,18.73019,18.76748,18.91068
617,18.615,18.65393,18.69233,18.73019,18.76748,18.8042,18.94489
618,18.65393,18.69233,18.73019,18.76748,18.8042,18.84031,18.97844
619,18.69233,18.73019,18.76748,18.8042,18.84031,18.87581,19.01129
620,18.73019,18.76748,18.8042,18.84031,18.87581,18.91068,19.04343
621,18.76748,18.8042,18.84031,18.87581,18.91068,18.94489,19.07484
622,18.8042,18.84031,18.87581,18.91068,18.94489,18.97844,19.10551
623,18.84031,18.87581,18.91068,18.94489,18.97844,19.01129,19.1354
624,14.38019,14.34527,14.31097,14.27728,14.2442,14.21175,14.08818
625,14.34527,14.31097,14.27728,14.2442,14.21175,14.17992,14.05885
626,14.31097,14.27728,14.2442,14.21175,14.17992,14.14871,14.03016
627,14.27728,14.2442,14.21175,14.17992,14.14871,14.11813,14.00209
628,14.2442,14.21175,14.17992,14.14871,14.11813,14.08818,13.97466
629,14.21175,14.17992,14.14871,14.11813,14.08818,14.05885,13.94786
630,14.17992,14.14871,14.11813,14.08818,14.05885,14.03016,13.92169
631,14.14871,14.11813,14.08818,14.05885,14.03016,14.00209,13.89615
632,14.11813,14.08818,14.05885,14.03016,14.00209,13.97466,13.87124
633,14.08818,14.05885,14.03016,14.00209,13.97466,13.94786,13.84697
634,14.05885,14.03016,14.00209,13.97466,13.94786,13.92169,13.82333
635,14.03016,14.00209,13.97466,13.94786,13.92169,13.89615,13.80033
636,14.00209,13.97466,13.94786,13.92169,13.89615,13.87124,13.77796
637,13.97466,13.94786,13.92169,13.89615,13.87124,13.84697,13.75624
638,13.94786,13.92169,13.89615,13.87124,13.84697,13.82333,13.73516
639,13.92169,13.89615,13.87124,13.84697,13.82333,13.80033,13.71472
640,13.89615,13.87124,13.84697,13.82333,13.80033,13.77796,13.69493
641,13.87124,13.84697,13.82333,13.80033,13.77796,13.75624,13.67579
642,13.84697,13.82333,13.80033,13.77796,13.75624,13.73516,13.65731
643,13.82333,13.80033,13.77796,13.75624,13.73516,13.71472,13.63948
644,13.80033,13.77796,13.75624,13.73516,13.71472,13.69493,13.62231
645,13.77796,13.75624,13.73516,13.71472,13.69493,13.67579,13.6058
646,13.75624,13.73516,13.71472,13.69493,13.67579,13.65731,13.58997
647,13.73516,13.71472,13.69493,13.67579,13.65731,13.63948,13.5748
648,13.71472,13.69493,13.67579,13.65731,13.63948,13.62231,13.56031
649,13.69493,13.67579,13.65731,13.63948,13.62231,13.6058,13.54649
650,13.67579,13.65731,13.63948,13.62231,13.6058,13.58997,13.53336
651,13.65731,13.63948,13.62231,13.6058,13.58997,13.5748,13.52091
652,13.63948,13.62231,13.6058,13.58997,13.5748,13.56031,13.50915
653,13.62231,13.6058,13.58997,13.5748,13.56031,13.54649,13.49808
654,13.6058,13.58997,13.5748,13.56031,13.54649,13.53336,13.4877
655,13.58997,13.5748,13.56031,13.54649,13.53336,13.52091,13.47802
656,13.5748,13.56031,13.54649,13.53336,13.52091,13.50915,13.46903
657,13.56031,13.54649,13.53336,13.52091,13.50915,13.49808,13.46075
658,13.54649,13.53336,13.52091,13.50915,13.49808,13.4877,13.45317
659,13.53336,13.52091,13.50915,13.49808,13.4877,13.47802,13.4463
660,13.52091,13.50915,13.49808,13.4877,13.47802,13.46903,13.44013
661,13.50915,13.49808,13.4877,13.47802,13.46903,13.46075,13.43467
662,13.49808,13.4877,13.47802,13.46903,13.46075,13.45317,13.42991
663,13.4877,13.47802,13.46903,13.46075,13.45317,13.4463,13.42587
664,13.47802,13.46903,13.46075,13.45317,13.4463,13.44013,13.42254
665,13.46903,13.46075,13.45317,13.4463,13.44013,13.43467,13.41992
666,13.46075,13.45317,13.4463,13.44013,13.43467,13.42991,13.41801
667,13.45317,13.4463,13.44013,13.43467,13.42991,13.42587,13.41681
668,13.4463,13.44013,13.43467,13.42991,13.42587,13.42254,13.41632
669,13.44013,13.43467,13.42991,13.42587,13.42254,13.41992,13.41654
670,13.43467,13.42991,13.42587,13.42254,13.41992,13.41801,13.41748
671,13.42991,13.42587,13.42254,13.41992,13.41801,13.41681,13.41912
672,13.42587,13.42254,13.41992,13.41801,13.41681,13.41632,13.42147
673,13.42254,13.41992,13.41801,13.41681,13.41632,13.41654,13.42453
674,13.41992,13.41801,13.41681,13.41632,13.41654,13.41748,13.42829
675,13.41801,13.41681,13.41632,13.41654,13.41748,13.41912,13.43276
676,13.41681,13.41632,13.41654,13.41748,13.41912,13.42147,13.43793
677,13.41632,13.41654,13.41748,13.41912,13.42147,13.42453,13.4438
678,13.41654,13.41748,13.41912,13.42147,13.42453,13.42829,13.45037
679,13.41748,13.41912,13.42147,13.42453,13.42829,13.43276,13.45764
